inventory_id,signature_id,ambiguity_kind,classmark,cudl_label,fist_signature_ids,fist_inventory_ids,leading_char,pattern_guess
,,no_fist_match,tsar18.221,MS-TS-AR-00018-00002-00021,,,,tsar_flattened_series
,,no_fist_match,tsar18.222,MS-TS-AR-00018-00002-00022,,,,tsar_flattened_series
,,no_fist_match,tsar18.223,MS-TS-AR-00018-00002-00023,,,,tsar_flattened_series
,,no_fist_match,tsar18.224,MS-TS-AR-00018-00002-00024,,,,tsar_flattened_series
,,no_fist_match,tsar18.225,MS-TS-AR-00018-00002-00025,,,,tsar_flattened_series
,,no_fist_match,tsar18.226,MS-TS-AR-00018-00002-00026,,,,tsar_flattened_series
,,no_fist_match,tsar18.227,MS-TS-AR-00018-00002-00027,,,,tsar_flattened_series
,,no_fist_match,tsar18.228,MS-TS-AR-00018-00002-00028,,,,tsar_flattened_series
,,no_fist_match,tsar18.229,MS-TS-AR-00018-00002-00029,,,,tsar_flattened_series
,,no_fist_match,tsar18.230,MS-TS-AR-00018-00002-00030,,,,tsar_flattened_series
,,no_fist_match,tsar18.231,MS-TS-AR-00018-00002-00031,,,,tsar_flattened_series
,,no_fist_match,tsar18.232,MS-TS-AR-00018-00002-00032,,,,tsar_flattened_series
,,no_fist_match,tsar18.233,MS-TS-AR-00018-00002-00033,,,,tsar_flattened_series
,,no_fist_match,tsar18.234,MS-TS-AR-00018-00002-00034,,,,tsar_flattened_series
,,no_fist_match,tsar18.235,MS-TS-AR-00018-00002-00035,,,,tsar_flattened_series
,,no_fist_match,tsar18.236,MS-TS-AR-00018-00002-00036,,,,tsar_flattened_series
,,no_fist_match,tsar18.237,MS-TS-AR-00018-00002-00037,,,,tsar_flattened_series
,,no_fist_match,tsar18.238,MS-TS-AR-00018-00002-00038,,,,tsar_flattened_series
,,no_fist_match,tsar18.239,MS-TS-AR-00018-00002-00039,,,,tsar_flattened_series
,,no_fist_match,tsar18.240,MS-TS-AR-00018-00002-00040,,,,tsar_flattened_series
,,no_fist_match,tsar18.241,MS-TS-AR-00018-00002-00041,,,,tsar_flattened_series
,,no_fist_match,tsar18.242,MS-TS-AR-00018-00002-00042,,,,tsar_flattened_series
,,no_fist_match,tsar18.243,MS-TS-AR-00018-00002-00043,,,,tsar_flattened_series
,,no_fist_match,tsar18.244,MS-TS-AR-00018-00002-00044,,,,tsar_flattened_series
,,no_fist_match,tsar18.245,MS-TS-AR-00018-00002-00045,,,,tsar_flattened_series
,,no_fist_match,tsar18.247,MS-TS-AR-00018-00002-00047,,,,tsar_flattened_series
,,no_fist_match,tsar18.248,MS-TS-AR-00018-00002-00048,,,,tsar_flattened_series
,,no_fist_match,tsar18.249,MS-TS-AR-00018-00002-00049,,,,tsar_flattened_series
,,no_fist_match,tsar18.250,MS-TS-AR-00018-00002-00050,,,,tsar_flattened_series
,,no_fist_match,tsar18.251,MS-TS-AR-00018-00002-00051,,,,tsar_flattened_series
,,no_fist_match,tsar18.252,MS-TS-AR-00018-00002-00052,,,,tsar_flattened_series
,,no_fist_match,tsar18.253,MS-TS-AR-00018-00002-00053,,,,tsar_flattened_series
,,no_fist_match,tsar18.253a,MS-TS-AR-00018-00002-00053-A,,,,tsar_flattened_series
,,no_fist_match,tsar18.254,MS-TS-AR-00018-00002-00054,,,,tsar_flattened_series
,,no_fist_match,tsar18.255,MS-TS-AR-00018-00002-00055,,,,tsar_flattened_series
,,no_fist_match,tsar18.256,MS-TS-AR-00018-00002-00056,,,,tsar_flattened_series
,,no_fist_match,tsar18.257,MS-TS-AR-00018-00002-00057,,,,tsar_flattened_series
,,no_fist_match,tsar18.258,MS-TS-AR-00018-00002-00058,,,,tsar_flattened_series
,,no_fist_match,tsar18.259,MS-TS-AR-00018-00002-00059,,,,tsar_flattened_series
,,no_fist_match,tsar18.260,MS-TS-AR-00018-00002-00060,,,,tsar_flattened_series
,,no_fist_match,tsar18.261,MS-TS-AR-00018-00002-00061,,,,tsar_flattened_series
,,no_fist_match,tsar18.262,MS-TS-AR-00018-00002-00062,,,,tsar_flattened_series
,,no_fist_match,tsar18.263,MS-TS-AR-00018-00002-00063,,,,tsar_flattened_series
,,no_fist_match,tsar18.264,MS-TS-AR-00018-00002-00064,,,,tsar_flattened_series
,,no_fist_match,tsar18.265,MS-TS-AR-00018-00002-00065,,,,tsar_flattened_series
,,no_fist_match,tsar18.266,MS-TS-AR-00018-00002-00066,,,,tsar_flattened_series
,,no_fist_match,tsar18.267,MS-TS-AR-00018-00002-00067,,,,tsar_flattened_series
,,no_fist_match,tsar18.268,MS-TS-AR-00018-00002-00068,,,,tsar_flattened_series
,,no_fist_match,tsar18.269,MS-TS-AR-00018-00002-00069,,,,tsar_flattened_series
,,no_fist_match,tsar18.270,MS-TS-AR-00018-00002-00070,,,,tsar_flattened_series
,,no_fist_match,tsar18.271,MS-TS-AR-00018-00002-00071,,,,tsar_flattened_series
,,no_fist_match,tsar18.272,MS-TS-AR-00018-00002-00072,,,,tsar_flattened_series
,,no_fist_match,tsar18.273,MS-TS-AR-00018-00002-00073,,,,tsar_flattened_series
,,no_fist_match,tsar18.274,MS-TS-AR-00018-00002-00074,,,,tsar_flattened_series
,,no_fist_match,tsar18.275,MS-TS-AR-00018-00002-00075,,,,tsar_flattened_series
,,no_fist_match,tsar18.276,MS-TS-AR-00018-00002-00076,,,,tsar_flattened_series
,,no_fist_match,tsar18.277,MS-TS-AR-00018-00002-00077,,,,tsar_flattened_series
,,no_fist_match,tsar18.278,MS-TS-AR-00018-00002-00078,,,,tsar_flattened_series
,,no_fist_match,tsar18.279,MS-TS-AR-00018-00002-00079,,,,tsar_flattened_series
,,no_fist_match,tsar18.280,MS-TS-AR-00018-00002-00080,,,,tsar_flattened_series
,,no_fist_match,tsar18.281,MS-TS-AR-00018-00002-00081,,,,tsar_flattened_series
,,no_fist_match,tsar18.282,MS-TS-AR-00018-00002-00082,,,,tsar_flattened_series
,,no_fist_match,tsar18.283,MS-TS-AR-00018-00002-00083,,,,tsar_flattened_series
,,no_fist_match,tsar18.284,MS-TS-AR-00018-00002-00084,,,,tsar_flattened_series
,,no_fist_match,tsar18.285,MS-TS-AR-00018-00002-00085,,,,tsar_flattened_series
,,no_fist_match,tsar18.286,MS-TS-AR-00018-00002-00086,,,,tsar_flattened_series
,,no_fist_match,tsar18.287,MS-TS-AR-00018-00002-00087,,,,tsar_flattened_series
,,no_fist_match,tsar18.288,MS-TS-AR-00018-00002-00088,,,,tsar_flattened_series
,,no_fist_match,tsar18.289,MS-TS-AR-00018-00002-00089,,,,tsar_flattened_series
,,no_fist_match,tsar18.290,MS-TS-AR-00018-00002-00090,,,,tsar_flattened_series
,,no_fist_match,tsar18.291,MS-TS-AR-00018-00002-00091,,,,tsar_flattened_series
,,no_fist_match,tsar18.292,MS-TS-AR-00018-00002-00092,,,,tsar_flattened_series
,,no_fist_match,tsar18.293,MS-TS-AR-00018-00002-00093,,,,tsar_flattened_series
,,no_fist_match,tsar18.294,MS-TS-AR-00018-00002-00094,,,,tsar_flattened_series
,,no_fist_match,tsar18.295,MS-TS-AR-00018-00002-00095,,,,tsar_flattened_series
,,no_fist_match,tsar18.296,MS-TS-AR-00018-00002-00096,,,,tsar_flattened_series
,,no_fist_match,tsar18.297,MS-TS-AR-00018-00002-00097,,,,tsar_flattened_series
,,no_fist_match,tsar18.298,MS-TS-AR-00018-00002-00098,,,,tsar_flattened_series
,,no_fist_match,tsar18.299,MS-TS-AR-00018-00002-00099,,,,tsar_flattened_series
,,no_fist_match,tsar18.2100,MS-TS-AR-00018-00002-00100,,,,tsar_flattened_series
,,no_fist_match,tsar18.2101,MS-TS-AR-00018-00002-00101,,,,tsar_flattened_series
,,no_fist_match,tsar18.2102,MS-TS-AR-00018-00002-00102,,,,tsar_flattened_series
,,no_fist_match,tsar18.2103,MS-TS-AR-00018-00002-00103,,,,tsar_flattened_series
,,no_fist_match,tsar18.2104,MS-TS-AR-00018-00002-00104,,,,tsar_flattened_series
,,no_fist_match,tsar18.2105,MS-TS-AR-00018-00002-00105,,,,tsar_flattened_series
,,no_fist_match,tsar18.2106,MS-TS-AR-00018-00002-00106,,,,tsar_flattened_series
,,no_fist_match,tsar18.2107,MS-TS-AR-00018-00002-00107,,,,tsar_flattened_series
,,no_fist_match,tsar18.2108,MS-TS-AR-00018-00002-00108,,,,tsar_flattened_series
,,no_fist_match,tsar18.2109,MS-TS-AR-00018-00002-00109,,,,tsar_flattened_series
,,no_fist_match,tsar18.2110,MS-TS-AR-00018-00002-00110,,,,tsar_flattened_series
,,no_fist_match,tsar18.2111,MS-TS-AR-00018-00002-00111,,,,tsar_flattened_series
,,no_fist_match,tsar18.2112,MS-TS-AR-00018-00002-00112,,,,tsar_flattened_series
,,no_fist_match,tsar18.2113,MS-TS-AR-00018-00002-00113,,,,tsar_flattened_series
,,no_fist_match,tsar18.2114,MS-TS-AR-00018-00002-00114,,,,tsar_flattened_series
,,no_fist_match,tsar18.2115,MS-TS-AR-00018-00002-00115,,,,tsar_flattened_series
,,no_fist_match,tsar18.2116,MS-TS-AR-00018-00002-00116,,,,tsar_flattened_series
,,no_fist_match,tsar18.2117,MS-TS-AR-00018-00002-00117,,,,tsar_flattened_series
,,no_fist_match,tsar18.2118,MS-TS-AR-00018-00002-00118,,,,tsar_flattened_series
,,no_fist_match,tsar18.2119,MS-TS-AR-00018-00002-00119,,,,tsar_flattened_series
,,no_fist_match,tsar18.2120,MS-TS-AR-00018-00002-00120,,,,tsar_flattened_series
,,no_fist_match,tsar18.2121,MS-TS-AR-00018-00002-00121,,,,tsar_flattened_series
,,no_fist_match,tsar18.2122,MS-TS-AR-00018-00002-00122,,,,tsar_flattened_series
,,no_fist_match,tsar18.2123,MS-TS-AR-00018-00002-00123,,,,tsar_flattened_series
,,no_fist_match,tsar18.2124,MS-TS-AR-00018-00002-00124,,,,tsar_flattened_series
,,no_fist_match,tsar18.2125,MS-TS-AR-00018-00002-00125,,,,tsar_flattened_series
,,no_fist_match,tsar18.2126,MS-TS-AR-00018-00002-00126,,,,tsar_flattened_series
,,no_fist_match,tsar18.2127,MS-TS-AR-00018-00002-00127,,,,tsar_flattened_series
,,no_fist_match,tsar18.2128,MS-TS-AR-00018-00002-00128,,,,tsar_flattened_series
,,no_fist_match,tsar18.2129,MS-TS-AR-00018-00002-00129,,,,tsar_flattened_series
,,no_fist_match,tsar18.2130,MS-TS-AR-00018-00002-00130,,,,tsar_flattened_series
,,no_fist_match,tsar18.2131,MS-TS-AR-00018-00002-00131,,,,tsar_flattened_series
,,no_fist_match,tsar18.2132,MS-TS-AR-00018-00002-00132,,,,tsar_flattened_series
,,no_fist_match,tsar18.2133,MS-TS-AR-00018-00002-00133,,,,tsar_flattened_series
,,no_fist_match,tsar18.2134,MS-TS-AR-00018-00002-00134,,,,tsar_flattened_series
,,no_fist_match,tsar18.2135,MS-TS-AR-00018-00002-00135,,,,tsar_flattened_series
,,no_fist_match,tsar18.2136,MS-TS-AR-00018-00002-00136,,,,tsar_flattened_series
,,no_fist_match,tsar18.2137,MS-TS-AR-00018-00002-00137,,,,tsar_flattened_series
,,no_fist_match,tsar18.2138,MS-TS-AR-00018-00002-00138,,,,tsar_flattened_series
,,no_fist_match,tsar18.2139,MS-TS-AR-00018-00002-00139,,,,tsar_flattened_series
,,no_fist_match,tsar18.2140,MS-TS-AR-00018-00002-00140,,,,tsar_flattened_series
,,no_fist_match,tsar18.2141,MS-TS-AR-00018-00002-00141,,,,tsar_flattened_series
,,no_fist_match,tsar18.2142,MS-TS-AR-00018-00002-00142,,,,tsar_flattened_series
,,no_fist_match,tsar18.2143,MS-TS-AR-00018-00002-00143,,,,tsar_flattened_series
,,no_fist_match,tsar18.2144,MS-TS-AR-00018-00002-00144,,,,tsar_flattened_series
,,no_fist_match,tsar18.2145,MS-TS-AR-00018-00002-00145,,,,tsar_flattened_series
,,no_fist_match,tsar18.2146,MS-TS-AR-00018-00002-00146,,,,tsar_flattened_series
,,no_fist_match,tsar18.2147,MS-TS-AR-00018-00002-00147,,,,tsar_flattened_series
,,no_fist_match,tsar18.2148,MS-TS-AR-00018-00002-00148,,,,tsar_flattened_series
,,no_fist_match,tsar18.2149,MS-TS-AR-00018-00002-00149,,,,tsar_flattened_series
,,no_fist_match,tsar18.2150,MS-TS-AR-00018-00002-00150,,,,tsar_flattened_series
,,no_fist_match,tsar18.2151,MS-TS-AR-00018-00002-00151,,,,tsar_flattened_series
,,no_fist_match,tsar18.2152,MS-TS-AR-00018-00002-00152,,,,tsar_flattened_series
,,no_fist_match,tsar18.2153,MS-TS-AR-00018-00002-00153,,,,tsar_flattened_series
,,no_fist_match,tsar18.2154,MS-TS-AR-00018-00002-00154,,,,tsar_flattened_series
,,no_fist_match,tsar18.2155,MS-TS-AR-00018-00002-00155,,,,tsar_flattened_series
,,no_fist_match,tsar18.2156,MS-TS-AR-00018-00002-00156,,,,tsar_flattened_series
,,no_fist_match,tsar18.2157,MS-TS-AR-00018-00002-00157,,,,tsar_flattened_series
,,no_fist_match,tsar18.2158,MS-TS-AR-00018-00002-00158,,,,tsar_flattened_series
,,no_fist_match,tsar18.2159,MS-TS-AR-00018-00002-00159,,,,tsar_flattened_series
,,no_fist_match,tsar18.2160,MS-TS-AR-00018-00002-00160,,,,tsar_flattened_series
,,no_fist_match,tsar18.2161,MS-TS-AR-00018-00002-00161,,,,tsar_flattened_series
,,no_fist_match,tsar18.2162,MS-TS-AR-00018-00002-00162,,,,tsar_flattened_series
,,no_fist_match,tsar18.2163,MS-TS-AR-00018-00002-00163,,,,tsar_flattened_series
,,no_fist_match,tsar18.2164,MS-TS-AR-00018-00002-00164,,,,tsar_flattened_series
,,no_fist_match,tsar18.2165,MS-TS-AR-00018-00002-00165,,,,tsar_flattened_series
,,no_fist_match,tsar18.2166,MS-TS-AR-00018-00002-00166,,,,tsar_flattened_series
,,no_fist_match,tsar18.2167,MS-TS-AR-00018-00002-00167,,,,tsar_flattened_series
,,no_fist_match,tsar18.2168,MS-TS-AR-00018-00002-00168,,,,tsar_flattened_series
,,no_fist_match,tsar18.2169,MS-TS-AR-00018-00002-00169,,,,tsar_flattened_series
,,no_fist_match,tsar18.2170,MS-TS-AR-00018-00002-00170,,,,tsar_flattened_series
,,no_fist_match,tsar18.2171,MS-TS-AR-00018-00002-00171,,,,tsar_flattened_series
,,no_fist_match,tsar18.2172,MS-TS-AR-00018-00002-00172,,,,tsar_flattened_series
,,no_fist_match,tsar18.2173,MS-TS-AR-00018-00002-00173,,,,tsar_flattened_series
,,no_fist_match,tsar18.2174,MS-TS-AR-00018-00002-00174,,,,tsar_flattened_series
,,no_fist_match,tsar18.2175,MS-TS-AR-00018-00002-00175,,,,tsar_flattened_series
,,no_fist_match,tsar18.2176,MS-TS-AR-00018-00002-00176,,,,tsar_flattened_series
,,no_fist_match,tsar18.2177,MS-TS-AR-00018-00002-00177,,,,tsar_flattened_series
,,no_fist_match,tsar18.2178,MS-TS-AR-00018-00002-00178,,,,tsar_flattened_series
,,no_fist_match,tsar18.2179,MS-TS-AR-00018-00002-00179,,,,tsar_flattened_series
,,no_fist_match,tsar18.2180,MS-TS-AR-00018-00002-00180,,,,tsar_flattened_series
,,no_fist_match,tsar18.2181,MS-TS-AR-00018-00002-00181,,,,tsar_flattened_series
,,no_fist_match,tsar18.2182,MS-TS-AR-00018-00002-00182,,,,tsar_flattened_series
,,no_fist_match,tsar18.2183,MS-TS-AR-00018-00002-00183,,,,tsar_flattened_series
,,no_fist_match,tsar18.2184,MS-TS-AR-00018-00002-00184,,,,tsar_flattened_series
,,no_fist_match,tsar18.2185,MS-TS-AR-00018-00002-00185,,,,tsar_flattened_series
,,no_fist_match,tsar18.2186,MS-TS-AR-00018-00002-00186,,,,tsar_flattened_series
,,no_fist_match,tsar18.2187,MS-TS-AR-00018-00002-00187,,,,tsar_flattened_series
,,no_fist_match,tsar18.2188,MS-TS-AR-00018-00002-00188,,,,tsar_flattened_series
,,no_fist_match,tsar18.2189,MS-TS-AR-00018-00002-00189,,,,tsar_flattened_series
,,no_fist_match,tsar18.2190,MS-TS-AR-00018-00002-00190,,,,tsar_flattened_series
,,no_fist_match,tsar18.2191,MS-TS-AR-00018-00002-00191,,,,tsar_flattened_series
,,no_fist_match,tsar18.2192,MS-TS-AR-00018-00002-00192,,,,tsar_flattened_series
,,no_fist_match,tsar18.2193,MS-TS-AR-00018-00002-00193,,,,tsar_flattened_series
,,no_fist_match,tsar18.2194,MS-TS-AR-00018-00002-00194,,,,tsar_flattened_series
,,no_fist_match,tsar18.2195,MS-TS-AR-00018-00002-00195,,,,tsar_flattened_series
,,no_fist_match,tsar18.2196,MS-TS-AR-00018-00002-00196,,,,tsar_flattened_series
,,no_fist_match,tsar28.164,MS-TS-AR-00028-00164,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p1,MS-TS-AR-00030-00184-P-00001,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p2,MS-TS-AR-00030-00184-P-00002,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p3,MS-TS-AR-00030-00184-P-00003,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p4,MS-TS-AR-00030-00184-P-00004,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p5,MS-TS-AR-00030-00184-P-00005,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p6,MS-TS-AR-00030-00184-P-00006,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p7,MS-TS-AR-00030-00184-P-00007,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p8,MS-TS-AR-00030-00184-P-00008,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p9,MS-TS-AR-00030-00184-P-00009,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p10,MS-TS-AR-00030-00184-P-00010,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p11,MS-TS-AR-00030-00184-P-00011,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p12,MS-TS-AR-00030-00184-P-00012,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p13,MS-TS-AR-00030-00184-P-00013,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p14,MS-TS-AR-00030-00184-P-00014,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p15,MS-TS-AR-00030-00184-P-00015,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p16,MS-TS-AR-00030-00184-P-00016,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p17,MS-TS-AR-00030-00184-P-00017,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p18,MS-TS-AR-00030-00184-P-00018,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p19,MS-TS-AR-00030-00184-P-00019,,,,tsar_flattened_series
,,no_fist_match,tsar30.184p20,MS-TS-AR-00030-00184-P-00020,,,,tsar_flattened_series
,,no_fist_match,tsar39.324,MS-TS-AR-00039-00324,,,,tsar_flattened_series
,,no_fist_match,tsar50.181,MS-TS-AR-00050-00181,,,,tsar_flattened_series
,,no_fist_match,tsas208material,MS-TS-AS-00208-MATERIAL,,,,other
,,no_fist_match,tsas212material,MS-TS-AS-00212-MATERIAL,,,,other
,,no_fist_match,tse1.17,MS-TS-E-00001-00017,,,,other
,,multi_inventory,tsf1.11,MS-TS-F-00001-00001-00001,,"5026101,5150101",,tsf_flattened_series
,,multi_inventory,tsf1.12,MS-TS-F-00001-00001-00002,,"5027101,5151101",,tsf_flattened_series
,,multi_inventory,tsf1.13,MS-TS-F-00001-00001-00003,,"5028101,5152101",,tsf_flattened_series
,,multi_inventory,tsf1.14,MS-TS-F-00001-00001-00004,,"5029101,5153101",,tsf_flattened_series
,,multi_inventory,tsf1.16,MS-TS-F-00001-00001-00006,,"5031101,5155101",,tsf_flattened_series
,,multi_inventory,tsf1.17,MS-TS-F-00001-00001-00007,,"5032101,5156101",,tsf_flattened_series
,,multi_inventory,tsf1.18,MS-TS-F-00001-00001-00008,,"5033101,5157101",,tsf_flattened_series
,,multi_inventory,tsf1.19,MS-TS-F-00001-00001-00009,,"5034101,5158101",,tsf_flattened_series
,,multi_inventory,tsf1.110,MS-TS-F-00001-00001-00010,,"5127101,5249101",,tsf_flattened_series
,,multi_inventory,tsf1.111,MS-TS-F-00001-00001-00011,,"5128101,5250101",,tsf_flattened_series
,,multi_inventory,tsf1.112,MS-TS-F-00001-00001-00012,,"5129101,5251101",,tsf_flattened_series
,,multi_inventory,tsf1.113,MS-TS-F-00001-00001-00013,,"5130101,5252101",,tsf_flattened_series
,,multi_inventory,tsf1.114,MS-TS-F-00001-00001-00014,,"5131101,5253101",,tsf_flattened_series
,,multi_inventory,tsf1.115,MS-TS-F-00001-00001-00015,,"5132101,5254101",,tsf_flattened_series
,,multi_inventory,tsf1.116,MS-TS-F-00001-00001-00016,,"5133101,5255101",,tsf_flattened_series
,,multi_inventory,tsf1.117,MS-TS-F-00001-00001-00017,,"5134101,5256101",,tsf_flattened_series
,,multi_inventory,tsf1.118,MS-TS-F-00001-00001-00018,,"5135101,5257101",,tsf_flattened_series
,,multi_inventory,tsf1.119,MS-TS-F-00001-00001-00019,,"5136101,5258101",,tsf_flattened_series
,,multi_inventory,tsf1.120,MS-TS-F-00001-00001-00020,,"5137101,5259101",,tsf_flattened_series
,,multi_inventory,tsf1.121,MS-TS-F-00001-00001-00021,,"5138101,5260101",,tsf_flattened_series
,,multi_inventory,tsf1.122,MS-TS-F-00001-00001-00022,,"5139101,5261101",,tsf_flattened_series
,,no_fist_match,tsf1.125,MS-TS-F-00001-00001-00025,,,,tsf_flattened_series
,,no_fist_match,tsf1.126,MS-TS-F-00001-00001-00026,,,,tsf_flattened_series
,,no_fist_match,tsf1.127,MS-TS-F-00001-00001-00027,,,,tsf_flattened_series
,,no_fist_match,tsf1.128,MS-TS-F-00001-00001-00028,,,,tsf_flattened_series
,,no_fist_match,tsf1.129,MS-TS-F-00001-00001-00029,,,,tsf_flattened_series
,,no_fist_match,tsf1.130,MS-TS-F-00001-00001-00030,,,,tsf_flattened_series
,,no_fist_match,tsf1.131,MS-TS-F-00001-00001-00031,,,,tsf_flattened_series
,,no_fist_match,tsf1.132,MS-TS-F-00001-00001-00032,,,,tsf_flattened_series
,,no_fist_match,tsf1.133,MS-TS-F-00001-00001-00033,,,,tsf_flattened_series
,,no_fist_match,tsf1.134,MS-TS-F-00001-00001-00034,,,,tsf_flattened_series
,,no_fist_match,tsf1.135,MS-TS-F-00001-00001-00035,,,,tsf_flattened_series
,,no_fist_match,tsf1.136,MS-TS-F-00001-00001-00036,,,,tsf_flattened_series
,,no_fist_match,tsf1.137,MS-TS-F-00001-00001-00037,,,,tsf_flattened_series
,,no_fist_match,tsf1.138,MS-TS-F-00001-00001-00038,,,,tsf_flattened_series
,,no_fist_match,tsf1.139,MS-TS-F-00001-00001-00039,,,,tsf_flattened_series
,,no_fist_match,tsf1.140,MS-TS-F-00001-00001-00040,,,,tsf_flattened_series
,,no_fist_match,tsf1.141,MS-TS-F-00001-00001-00041,,,,tsf_flattened_series
,,no_fist_match,tsf1.142,MS-TS-F-00001-00001-00042,,,,tsf_flattened_series
,,no_fist_match,tsf1.143,MS-TS-F-00001-00001-00043,,,,tsf_flattened_series
,,no_fist_match,tsf1.144,MS-TS-F-00001-00001-00044,,,,tsf_flattened_series
,,no_fist_match,tsf1.145,MS-TS-F-00001-00001-00045,,,,tsf_flattened_series
,,no_fist_match,tsf1.146,MS-TS-F-00001-00001-00046,,,,tsf_flattened_series
,,no_fist_match,tsf1.147,MS-TS-F-00001-00001-00047,,,,tsf_flattened_series
,,no_fist_match,tsf1.148,MS-TS-F-00001-00001-00048,,,,tsf_flattened_series
,,no_fist_match,tsf1.149,MS-TS-F-00001-00001-00049,,,,tsf_flattened_series
,,no_fist_match,tsf1.150,MS-TS-F-00001-00001-00050,,,,tsf_flattened_series
,,no_fist_match,tsf1.151,MS-TS-F-00001-00001-00051,,,,tsf_flattened_series
,,no_fist_match,tsf1.152,MS-TS-F-00001-00001-00052,,,,tsf_flattened_series
,,no_fist_match,tsf1.153,MS-TS-F-00001-00001-00053,,,,tsf_flattened_series
,,no_fist_match,tsf1.154,MS-TS-F-00001-00001-00054,,,,tsf_flattened_series
,,no_fist_match,tsf1.155,MS-TS-F-00001-00001-00055,,,,tsf_flattened_series
,,no_fist_match,tsf1.156,MS-TS-F-00001-00001-00056,,,,tsf_flattened_series
,,no_fist_match,tsf1.157,MS-TS-F-00001-00001-00057,,,,tsf_flattened_series
,,no_fist_match,tsf1.158,MS-TS-F-00001-00001-00058,,,,tsf_flattened_series
,,no_fist_match,tsf1.159,MS-TS-F-00001-00001-00059,,,,tsf_flattened_series
,,no_fist_match,tsf1.160,MS-TS-F-00001-00001-00060,,,,tsf_flattened_series
,,no_fist_match,tsf1.161,MS-TS-F-00001-00001-00061,,,,tsf_flattened_series
,,no_fist_match,tsf1.162,MS-TS-F-00001-00001-00062,,,,tsf_flattened_series
,,no_fist_match,tsf1.163,MS-TS-F-00001-00001-00063,,,,tsf_flattened_series
,,no_fist_match,tsf1.164,MS-TS-F-00001-00001-00064,,,,tsf_flattened_series
,,no_fist_match,tsf1.165a,MS-TS-F-00001-00001-00065-A,,,,tsf_flattened_series
,,no_fist_match,tsf1.165b,MS-TS-F-00001-00001-00065-B,,,,tsf_flattened_series
,,no_fist_match,tsf1.166,MS-TS-F-00001-00001-00066,,,,tsf_flattened_series
,,no_fist_match,tsf1.167,MS-TS-F-00001-00001-00067,,,,tsf_flattened_series
,,no_fist_match,tsf1.168,MS-TS-F-00001-00001-00068,,,,tsf_flattened_series
,,no_fist_match,tsf1.169,MS-TS-F-00001-00001-00069,,,,tsf_flattened_series
,,no_fist_match,tsf1.170,MS-TS-F-00001-00001-00070,,,,tsf_flattened_series
,,no_fist_match,tsf1.171,MS-TS-F-00001-00001-00071,,,,tsf_flattened_series
,,no_fist_match,tsf1.172,MS-TS-F-00001-00001-00072,,,,tsf_flattened_series
,,no_fist_match,tsf1.173,MS-TS-F-00001-00001-00073,,,,tsf_flattened_series
,,no_fist_match,tsf1.174,MS-TS-F-00001-00001-00074,,,,tsf_flattened_series
,,no_fist_match,tsf1.175,MS-TS-F-00001-00001-00075,,,,tsf_flattened_series
,,no_fist_match,tsf1.176,MS-TS-F-00001-00001-00076,,,,tsf_flattened_series
,,no_fist_match,tsf1.177,MS-TS-F-00001-00001-00077,,,,tsf_flattened_series
,,no_fist_match,tsf1.178,MS-TS-F-00001-00001-00078,,,,tsf_flattened_series
,,no_fist_match,tsf1.179,MS-TS-F-00001-00001-00079,,,,tsf_flattened_series
,,no_fist_match,tsf1.180,MS-TS-F-00001-00001-00080,,,,tsf_flattened_series
,,no_fist_match,tsf1.181,MS-TS-F-00001-00001-00081,,,,tsf_flattened_series
,,no_fist_match,tsf1.182,MS-TS-F-00001-00001-00082,,,,tsf_flattened_series
,,no_fist_match,tsf1.183,MS-TS-F-00001-00001-00083,,,,tsf_flattened_series
,,no_fist_match,tsf1.184,MS-TS-F-00001-00001-00084,,,,tsf_flattened_series
,,no_fist_match,tsf1.185,MS-TS-F-00001-00001-00085,,,,tsf_flattened_series
,,no_fist_match,tsf1.186,MS-TS-F-00001-00001-00086,,,,tsf_flattened_series
,,no_fist_match,tsf1.187,MS-TS-F-00001-00001-00087,,,,tsf_flattened_series
,,no_fist_match,tsf1.188,MS-TS-F-00001-00001-00088,,,,tsf_flattened_series
,,no_fist_match,tsf1.189,MS-TS-F-00001-00001-00089,,,,tsf_flattened_series
,,no_fist_match,tsf1.190,MS-TS-F-00001-00001-00090,,,,tsf_flattened_series
,,no_fist_match,tsf1.191,MS-TS-F-00001-00001-00091,,,,tsf_flattened_series
